"DATE1","VAL1"
"20010922","0.0"
"20010923","0.0"
"20010924","40.81729651880767"
"20010925","277.54667533743293"
"20010926","1.449976081564266"
"20010927","4.133397115828626"
"20010928","8.699856489385594"
"20010929","0.0"
"20010930","4.133397115828626"
"20011001","6.550023918435734"
"20011002","0.0"
"20011003","0.0"
"20011004","0.0"
"20011005","0.0"
"20011006","36.96665072104284"
"20011007","0.0"
"20011008","0.0"
"20011009","0.0"
"20011010","0.0"
"20011011","0.0"
"20011012","0.0"
"20011013","0.0"
"20011014","41.85064579776481"
"20011015","73.46545479925614"
"20011016","26.350406613407483"
"20011017","28.032870910242483"
"20011018","0.0"
"20011019","0.0"
"20011020","0.0"
"20011021","0.0"
"20011022","0.0"
"20011023","0.0"
"20011024","0.0"
"20011025","0.0"
"20011026","0.0"
"20011027","0.0"
"20011028","0.0"
"20011029","0.0"
"20011030","0.0"
"20011031","0.0"
"20011101","0.0"
"20011102","0.0"
"20011103","6.383277523649955"
"20011104","0.0"
"20011105","0.0"
"20011106","0.0"
"20011107","0.0"
"20011108","0.0"
"20011109","0.0"
"20011110","0.0"
"20011111","0.0"
"20011112","0.0"
"20011113","0.0"
"20011114","0.0"
"20011115","3.8666028841713764"
"20011116","0.0"
"20011117","0.0"
"20011118","0.0"
"20011119","0.0"
"20011120","8.0"
"20011121","0.0"
"20011122","0.0"
"20011123","20.782990502421146"
"20011124","15.500239184357339"
"20011125","75.73368413705742"
"20011126","84.58193809124886"
"20011127","0.0"
"20011128","0.0"
"20011129","4.833253605214219"
"20011130","1.5500239184357338"
"20011201","0.0"
"20011202","0.0"
"20011203","0.0"
"20011204","0.0"
"20011205","0.0"
"20011206","0.0"
"20011207","0.0"
"20011208","130.01691382383592"
"20011209","21.366363699814038"
"20011210","5.166746394785779"
"20011211","105.38327752364995"
"20011212","0.0"
"20011213","2.4166268026071096"
"20011214","26.11648329199271"
"20011215","0.0"
"20011216","0.0"
"20011217","16.716770313221513"
"20011218","20.083134013035558"
"20011219","0.0"
"20011220","0.0"
"20011221","0.0"
"20011222","0.0"
"20011223","17.050263102793068"
"20011224","65.49976081564265"
"20011225","0.0"
"20011226","0.0"
"20011227","0.0"
"20011228","0.0"
"20011229","0.0"
"20011230","0.0"
"20011231","0.0"
"20020101","0.0"
"20020102","0.0"
"20020103","0.0"
"20020104","0.0"
"20020105","0.0"
"20020106","143.78346887113585"
"20020107","19.916387618249768"
"20020108","0.0"
"20020109","0.0"
"20020110","2.4166268026071096"
"20020111","49.28322968677848"
"20020112","0.0"
